item_name,item_id,item_category_id,translated_item_name
ПЯТЫЙ ЭЛЕМЕНТ (переиздание) (BD),17577,37,Fifth element (reprint) (BD)
ПЯТЫЙ ЭЛЕМЕНТ(регион),17578,40,Fifth element (region)
ПЯТЬ НЕВЕСТ,17579,40,Five brides
ПЯТЬ НЕВЕСТ (BD),17580,37,Five brides (BD)
ПЯТЬДЕСЯТ ОТТЕНКОВ СЕРОГО,17581,40,FIFTY SHADES OF GREY
ПЯТЬДЕСЯТ ОТТЕНКОВ СЕРОГО (BD),17582,37,Fifty shades of gray (BD)
Пазл Малевич,17583,69,Puzzle Malevich
"Пакман в мире привидений [PS3, русская документация]",17584,19,"Pakman in the world of ghosts [PS3, Russian documentation]"
Папины дочки (Jewel),17585,30,Daddy's Daughters (Jewel)
"Папины дочки 2 [PC-CD, Jewel]",17586,30,"Daddy's daughters 2 [PC-CD, Jewel]"
"Парк юрского периода [PC, Цифровая версия]",17587,31,"Jurassic Park [PC, digital version]"
"Парк юрского периода [PC, русские субтитры]",17588,30,"Jurassic Park [PC, Russian subtitles]"
"Пастернак Б. ""ДОКТОР ЖИВАГО"" (Ардис) MP3",17589,43,"Pasternak B. ""Dr. Zhivago"" (Ardis) mp3"
"Патриций IV [PC, Jewel, русская версия]",17590,30,"Patricia IV [PC, Jewel, Russian version]"
Пелевин Виктор  Batman Apollo (mp3-CD) (digipack),17591,43,Pelevin Victor Batman Apollo (MP3-CD) (Digipack)
Пелевин Виктор  Generation П (mp3-CD) (digipack),17592,43,Pelevin Victor Generation P (MP3-CD) (Digipack)
Пелевин Виктор  S.N.U.F.F. (mp3-DVD) (digipack),17593,43,Pelevin Victor S.N.U.F.F.(MP3-DVD) (Digipack)
Пелевин Виктор  Ананасная вода для прекрасной дамы (mp3-DVD) (digipack),17594,43,Pelevin Victor Pineapple Water for Beautiful Ladies (MP3-DVD) (Digipack)
Пелевин Виктор  Любовь к трем цукербринам  Великий ХАМster (mp3-CD) (digipack),17595,43,Pelevin Victor Love for Three Tskerbrins Great Hamster (MP3-CD) (Digipack)
Пелевин Виктор  Рассказы (mp3-CD) (digipack),17596,43,Pelevin Victor Stories (MP3-CD) (Digipack)
Пелевин Виктор  Смотритель  Часть 1  Орден жёлтого флага (mp3-CD) (digipack),17597,43,Pelevin Victor Perseter Part 1 Order of the Yellow Flag (MP3-CD) (Digipack)
Пелевин Виктор  Смотритель  Часть 2  Железная бездна (mp3-CD) (digipack),17598,43,Pelevin Victor Caidizer Part 2 Iron Cupless (MP3-CD) (Digipack)
Пелевин Виктор  Числа (mp3-CD) (Jewel),17599,43,Pelevin Victor Number (MP3-CD) (Jewel)
Пепельница зеленая,17600,69,Green ashtray
Пепельница синяя,17601,69,Ashtray blue
"Первый Мститель: Суперсолдат (с поддержкой 3D) [PS3, русская документация]",17602,19,"First Avenger: Supersoldat (with support 3D) [PS3, Russian documentation]"
"Первый Мститель: Суперсолдат (с поддержкой 3D) [Xbox 360, русская документация]",17603,23,"First Avenger: Supersoldat (with 3D support) [xbox 360, Russian documentation]"
Переходим на 1С:Бухгалтерию 8 (ред. 2.0)! Быстрое освоение для польз. 1С:Бухгалтерии 7.7. Изд. 3,17604,49,Go to 1C: Accounting 8 (Ed. 2.0)!Fast mastering for benefits.1C: Accounting 7.7.Ed.3.
"Периметр 2: Новая Земля [PC, Цифровая версия]",17605,31,"Perimeter 2: New Earth [PC, digital version]"
"Периметр. Золотое издание (Steam версия) [PC, Цифровая версия]",17606,31,"Perimeter.Gold Edition (Steam version) [PC, digital version]"
Перумов Ник  Эльфийская стража (mp3-CD) (digipack),17607,43,Perumov Nickname Elf Guard (MP3-CD) (Digipack)
Перчатки Assassin's Creed With Logo,17608,61,Assassin's Creed With Logo Gloves
Перчатки Batman Black With Yellow Batman Logo,17609,61,Перчатки Batman Black With Yellow Batman Logo
Песни для самых маленьких (подар. уп.) (mp3-CD) (Jewel),17610,57,Songs for the smallest (DEP. UE.) (MP3-CD) (Jewel)
Песня 86-90 (mp3-CD) (Jewel),17611,57,Song 86-90 (MP3-CD) (Jewel)
"Петька 007: Золото Партии [PC, Цифровая версия]",17612,31,"Petka 007: Gold Party [PC, digital version]"
"Петька 5: Конец игры [PC, Цифровая версия]",17613,31,"Petka 5: End of the game [PC, digital version]"
"Петька 6: Новая реальность [PC, Цифровая версия]",17614,31,"Petka 6: New Reality [PC, digital version]"
"Петька 9. Пролетарский гламурЪ [PC, Цифровая версия]",17615,31,"Petka 9. Proletarsky Glamor [PC, digital version]"
"Петька VIII: Покорение Рима [PC, Цифровая версия]",17616,31,"Petka VIII: Conquest Rome [PC, digital version]"
"Петька и Василий Иванович. Антология (1–9 части) [PC, Цифровая версия]",17617,31,"Petka and Vasily Ivanovich.Anthology (1-9 parts) [PC, digital version]"
"Петька и Василий Иванович. Сборник. 1-5 части [PC, Цифровая версия]",17618,31,"Petka and Vasily Ivanovich.Collection.1-5 parts [PC, digital version]"
Пикник  Коллекция MP3  3CD (mp3-CD) (CD-Box),17619,57,Picnic Colelection MP3 3CD (MP3-CD) (CD-Box)
Пикник  Коллекция легендарных песен  Лучшее на МР3 (подар. уп.) (mp3-CD) (Jewel),17620,57,Picnic Collection of legendary songs Best on MP3 (DISP. UE.) (MP3-CD) (Jewel)
Пикник. Только лучшее (mp3-CD) (Jewel),17621,57,Picnic.Only the best (MP3-CD) (Jewel)
"Пикуль Валентин  Кровь, слезы и лавры (mp3-CD) (Jewel)",17622,43,"Pikul Valentine Blood, Tears and Lavra (MP3-CD) (Jewel)"
Пикуль Валентин  Нечистая сила (mp3-CD) (Digipack),17623,43,Pikul Valentine Unclean power (MP3-CD) (Digipack)
Пикуль Валентин  Тайный советник (mp3-CD) (Jewel),17624,43,Pikul Valentin Secret Advisor (MP3-CD) (Jewel)
Пикуль Валентин  Через тернии – к звездам (mp3-CD) (Jewel),17625,43,Pikul Valentine through thorns - to the stars (MP3-CD) (Jewel)
"Пираты. Сокровища семи морей [PC, Цифровая версия]",17626,31,"Pirates.Treasures of seven seas [PC, digital version]"
"Письмо для Чебурашки [PC, Цифровая версия]",17627,31,"Letter for Cheburashka [PC, digital version]"
Плакат Assassin's Creed Altair & Ezio (77cm x 100cm),17628,61,Плакат Assassin's Creed Altair & Ezio (77cm x 100cm)
Плакат Assassin's Creed Connor (77cm x 100cm),17629,61,Плакат Assassin's Creed Connor (77cm x 100cm)
Плакат Assassin's Creed Death from Above (100cm x 77cm),17630,61,Плакат Assassin's Creed Death from Above (100cm x 77cm)
Плакат Assassin's Creed Fight your way (100cm x 77cm),17631,61,Плакат Assassin's Creed Fight your way (100cm x 77cm)
Плакат Assassin's Creed Out of my way (100cm x 77cm),17632,61,Плакат Assassin's Creed Out of my way (100cm x 77cm)
Плакат Dota 2 Bounty Hunter (77cm x 100cm),17633,61,Плакат Dota 2 Bounty Hunter (77cm x 100cm)
Плакат Dota 2 Phantom Lancer (77cm x 100cm),17634,61,Poster DOTA 2 Phantom Lancer (77cm x 100cm)
Плакат Portal 2 Wallscroll Chell (100cm x 77cm),17635,61,Плакат Portal 2 Wallscroll Chell (100cm x 77cm)
Плакат Skyrim Wallscroll Dragonborn (100cm x 77cm),17636,61,Плакат Skyrim Wallscroll Dragonborn (100cm x 77cm)
Плакат Skyrim Wallscroll Valley (77cm x 100cm),17637,61,Плакат Skyrim Wallscroll Valley (77cm x 100cm)
Плакат The Elder Scrolls Online Wallscroll Legends (100cm x 77cm),17638,61,Плакат The Elder Scrolls Online Wallscroll Legends (100cm x 77cm)
"Планета лошадок [PC, Цифровая версия]",17639,31,"Planet horses [PC, digital version]"
Планирование деятельности произв.предпр. От промфинтехпланирования к MRP II и дальше.,17640,49,Planning the work of the work.From the MRP II promotion and further.
"Планирование закупок, производства и продаж в 1С:Предприятии 8",17641,49,"Procurement planning, production and sales in 1C: Enterprise 8"
Плетеное черное кольцо всевластия (Властелин Колец),17642,69,Wicker black ring alliance (Lord of the rings)
Площадка конструктор Мэйзбот для запуска микророботов,17643,62,Playground Meisbot Designer for Launch Microbot
Плюшевый медведь DJ Зеленый,17644,62,Teddy Bear DJ Green
Плюшевый медведь DJ Оранжевый,17645,62,Teddy Bear DJ Orange
По Эдгар  Бес превратности. Повести и рассказы (mp3-CD) (Jewel),17646,43,"According to Edgar, the demon.Tale and Stories (MP3-CD) (Jewel)"
По Эдгар  Ты убийца  Повести и рассказы (mp3-CD) (Jewel),17647,43,"According to Edgar, you are a killer story and stories (mp3-CD) (Jewel)"
По Эдгар  Черный кот  Повести и рассказы (mp3-CD) (Jewel),17648,43,Edgar Black Cat Stories and Stories (MP3-CD) (Jewel)
"Побег из пробирки [PC, Цифровая версия]",17649,31,"Escape from test tubes [PC, digital version]"
Побег. Теория заговора (PC-DVD) (Jewel),17650,30,The escape.Conspiracy Theory (PC-DVD) (Jewel)
Победители. Солдаты великой войны,17651,77,Winners.Soldiers of the Great War
"Подарок от Деда Мороза  Детям от 2 до 7 лет  Новогодние стихи, песни, сказки (mp3-CD) (Jewel)",17652,43,"Gift from Santa Claus Children from 2 to 7 years old New Year poems, songs, fairy tales (MP3-CD) (Jewel)"
Подарочный набор WOT Воин,17653,69,Gift set wot warrior
Подарочный набор WOT Немецкий (3-е рус. изд.) арт.1295,17654,69,Gift set WOT German (3 r r r r. Ed.) Art.1295
Подарочный набор WOT Немецкий 2015 арт. 1397,17655,69,Gift set WOT German 2015 art.1397.
"Подарочный набор WOT Немецкий, арт.1190",17656,69,"Gift set WOT German, Art.1190"
Подарочный набор WOT Орудия Победы,17657,69,Gift set Wot tools Victory
Подарочный набор WOT Противостояние,17658,69,Gift set Wot confrontation
Подарочный набор WOT Советский (3-е рус. изд.) арт.1294,17659,69,Gift set WOT Soviet (3 Rus. Ed.) Art.1294
Подарочный набор WOT Советский 2015 арт. 1396,17660,69,Gift set Wot Soviet 2015 art.1396.
"Подарочный набор WOT Советский, арт.1189",17661,69,"Gift set Wot Soviet, art.1189"
Подарочный набор WOT с моделью танка ИС-7,17662,69,Gift set WOT with model Tank IS-7
Подарочный набор говорящая Нюша и DVD Любимые истории Нюши,17663,63,Gift Set Talking Nyusha and DVD Favorite Stories Nyushi
"Подголовник ""Принц на коне"" 30 см",17664,63,"Headrest ""Prince on horse"" 30 cm"
Подголовник Adventure Time Finn для путешествий,17665,63,Adventure Time Finn Headrest For Travel
Подголовник Adventure Time Jake для путешествий,17666,63,Headrest Adventure Time Jake For Travel
Подготовка и анализ отдельной и консолидированной отчетности по МСФО с помощью 1С:Консолидация 8,17667,49,Preparation and analysis of individual and consolidated reporting on IFRS with 1C: Consolidation 8
"Подготовка к автоматизации документооборота: быстро, эффективно, своими силами",17668,49,"Preparation for automation of workflow: quickly, efficiently, on your own"
"Подсвечник Harry Potter GOF Votive Holder 9""",17669,69,"Harry Potter GOF VOTER HOLDER 9 """
Подставка для фигурок,17670,72,Stand for figures
Подстаканник (Игра престолов),17671,69,Cup number (game of thrones)
"Познер Владимир  Познер о ""Познере"" (mp3-CD) (digipack)",17672,43,"Posner Vladimir Pozner about ""Posner"" (MP3-CD) (Digipack)"
Поликарпова Н. Автоматное программирование,17673,48,Polycarpova N. Automatic Programming
"Полный привод 3 + ПП3: Последний поход (русская версия) (Steam версия) [PC, Цифровая версия]",17674,31,"Four-wheel drive 3 + PP3: last hike (Russian version) (Steam version) [PC, digital version]"
"Полный привод 3 [PC, Цифровая версия]",17675,31,"Four-wheel drive 3 [PC, digital version]"
"Полный привод 3: Последний поход [PC, Jewel, русская версия]",17676,30,"Four-wheel drive 3: Last hike [PC, Jewel, Russian version]"
Полный улёт,17677,30,Full Full
Портсигар (Подпольная империя),17678,69,Portrait (underground empire)
Портфель,17679,69,Briefcase
Порхающие маленькие наклейки бабочки 1,17680,66,Fluttering small butterfly stickers 1
Порхающие маленькие наклейки бабочки 10,17681,66,Fluttering small butterfly stickers 10
Порхающие маленькие наклейки бабочки 11,17682,66,Fluttering small butterfly stickers 11
Порхающие маленькие наклейки бабочки 12,17683,66,Fluttering small butterfly stickers 12
Порхающие маленькие наклейки бабочки 2,17684,66,Fluttering small butterfly stickers 2
Порхающие маленькие наклейки бабочки 3,17685,66,Fluttering small butterfly stickers 3
Порхающие маленькие наклейки бабочки 4,17686,66,Fluttering small butterfly stickers 4
Порхающие маленькие наклейки бабочки 5,17687,66,Fluttering small butterfly stickers 5
Порхающие маленькие наклейки бабочки 6,17688,66,Fluttering small butterfly stickers 6
Порхающие маленькие наклейки бабочки 7,17689,66,Fluttering small butterfly stickers 7
Порхающие маленькие наклейки бабочки 8,17690,66,Fluttering small butterfly stickers 8
Порхающие маленькие наклейки бабочки 9,17691,66,Fluttering small butterfly stickers 9
Порхающие наклейки бабочки 4,17692,66,Purifying butterfly stickers 4
Порхающие наклейки бабочки 5,17693,66,Fluttering butterfly stickers 5
Порхающие наклейки бабочки 7,17694,66,Fluttering butterfly stickers 7
"Последняя воля Шерлока Холмса [PC, Jewel, русская версия]",17695,30,"Last Will Sherlock Holmes [PC, Jewel, Russian version]"
"Последняя воля Шерлока Холмса [PS3, русская версия]",17696,19,"Last Will Sherlock Holmes [PS3, Russian version]"
"Последняя воля Шерлока Холмса [Xbox 360, русская версия]",17697,23,"Last Will Sherlock Holmes [Xbox 360, Russian version]"
"Потерянные сокровища [PC, Jewel]",17698,30,"Lost Treasures [PC, Jewel]"
"Почемучка. Атлас мира [PC, Цифровая версия]",17699,78,"Toward.Atlas of the World [PC, digital version]"
"Почемучка. География [PC, Цифровая версия]",17700,78,"Toward.Geography [PC, digital version]"
Пошерстник Н. Бухгалтер торгового предприятия. 8-е изд.,17701,46,Poster N. Accountant of the commercial enterprise.8th ed.
"Правда о девятой роте [PC, Цифровая версия]",17702,31,"True on the ninth company [PC, digital version]"
Правила дорожного движения 2009. Новейшая методика обучения! + CD с анимационной тренинг-системой,17703,51,Road Rules 2009. The latest learning technique!+ CD with an animation training system
Правила дорожного движения 2011 (Jewel),17704,77,Traffic Rules 2011 (Jewel)
"Правила дорожного движения для школьников [PC, Цифровая версия]",17705,78,"Road rules for schoolchildren [PC, digital version]"
"Праздник в джунглях (Essentials) [PSP, русская версия]",17706,21,"Holiday in the jungle (Essentials) [PSP, Russian version]"
"Праздник спорта (Essentials) (только для PS Move) [PS3, русская версия]",17707,19,"Sports holiday (Essentials) (only for PS Move) [PS3, Russian version]"
"Праздник спорта (только для PS Move) [PS3, русская версия]",17708,19,"Sports holiday (only for PS MOVE) [PS3, Russian version]"
"Праздник спорта 2 (только для PS Move) (Essentials) [PS3, русская версия]",17709,19,"Four Sport 2 (only for PS Move) (Essentials) [PS3, Russian version]"
"Праздник спорта 2 (только для PS Move) [PS3, русская версия]",17710,19,"Sport 2 holiday (PS MOVE only) [PS3, russian version]"
Практика управления. 1С:Консалтинг,17711,49,Practice management.1C: Consulting
"Практикум по программе 1С:Упрощенка 8 (ред.2.0). Издание 2. Чистов Д.В., Харитонов С.А.",17712,49,"Workshop under the program 1C: Simplified 8 (Ed.2.0).Edition 2. Chistov D.V., Kharitonov S.A."
Практический годовой отчет за 2012 год (+ DVD). Под.ред.Харитонова С.А.,17713,49,Practical annual report for 2012 (+ DVD).Sub. Haritonova S.A.
Практический годовой отчет за 2014 год (+ диск). Под.ред.Харитонова С.А.,17714,49,Practical annual report for 2014 (+ disk).Sub. Haritonova S.A.
Преобразователь голоса Star Wars Voice Changer,17715,61,Voice Transmitter Star Wars Voice Changer
Пресс-папье Гендальф (Хоббит),17716,69,Press Paper Gendalf (Hobbit)
Прием денежных средств для 1С-Онлайн,17717,79,Receiving funds for 1C-online
"Приказано уничтожить. Снайпер. Московская миссия [PC, Jewel]",17718,30,"Ordered to destroy.Sniper.Moscow Mission [PC, Jewel]"
"Приключения Тинтина: Тайна Единорога [PC, Jewel]",17719,30,"Adventures Tintina: Secret Education [PC, Jewel]"
"Приключения Тинтина: Тайна Единорога [PC, Цифровая версия]",17720,31,"Adventures of Tintina: the mystery of the unicorn [PC, digital version]"
Приключения Тинтина: Тайна Единорога [PC],17721,28,Adventures Tintina: Secret Education [PC]
Приключения Тинтина: Тайна Единорога [PS3],17722,19,Adventures Tintina: The Mystery of the Unicorn [PS3]
Приключения Тинтина: Тайна Единорога [Xbox 360],17723,23,Adventures Tintina: Secret Editor [Xbox 360]
Приключения и фантастика  Лучшее  1 (mp3-CD) (DVD-Box),17724,43,Adventure and fantasy Best 1 (MP3 CD) (DVD-BOX)
Приключения и фантастика  Лучшее  2 (mp3-CD) (DVD-Box),17725,43,Adventure and Fantasy Best 2 (MP3 CD) (DVD-BOX)
Приключения и фантастика  Лучшее  3 (mp3-CD) (DVD-Box),17726,43,Adventure and fantasy Best 3 (MP3 CD) (DVD-Box)
Приключения и фантастика  Лучшее  4 (mp3-CD) (DVD-Box),17727,43,Adventure and Fiction Best 4 (MP3 CD) (DVD-BOX)
Приключения и фантастика  Лучшее  5 (mp3-CD) (DVD-Box),17728,43,Adventure and fantasy Best 5 (MP3 CD) (DVD-BOX)
Приключения и фантастика  Лучшее  7  5CD (mp3-CD) (DVD-Box),17729,43,Adventure and Fiction Best 7 5CD (MP3-CD) (DVD-Box)
Приключения и фантастика  Лучшее  9 (mp3-CD) (DVD-Box),17730,43,Adventure and fantasy Best 9 (MP3 CD) (DVD-BOX)
Прилепин Захар  Обитель 2CD (mp3-CD) (digipack),17731,43,Prilepin Zakhar Abode 2cd (MP3-CD) (Digipack)
Принц Персии. Prince of Persia (PC-DVD) (DVD-box),17732,28,Prince of Persia.Prince of Persia (PC-DVD) (DVD-Box)
Принц Персии. Prince of Persia (PC-DVD) (Jewel),17733,30,Prince of Persia.Prince of Persia (PC-DVD) (Jewel)
Притчи народов мира  Еврейские притчи (mp3-CD) (Jewel),17734,43,Proverbs of the Peoples of the World Jewish Proverbs (MP3-CD) (Jewel)
Притчи народов мира  Христианские притчи (mp3-CD) (Jewel),17735,43,Proverbs of the Peoples of the World Christian Proverbs (MP3-CD) (Jewel)
